variant,week,date,seed,mv,sum_q_kW,n_obl,n_fail,clean_in_box,viol_K,warm
nested,w37-sep,2024-09-11,15,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,16,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,17,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,18,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,19,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,0,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-12,0,5.5108740409228005,101.7561407400694,0,0,0,0.0,0
single005,w37-sep,2024-09-12,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-12,0,-0.8735380842726954,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-12,0,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,1,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-12,1,5.330299855045553,101.7561407400694,0,0,0,0.0,0
single005,w37-sep,2024-09-12,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-12,1,-0.3555437195390141,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-12,1,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,2,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-12,2,-19.905215893865602,101.7561407400694,1,1,0,1.834378290968857,1
single005,w37-sep,2024-09-12,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-12,2,-0.8414666394896813,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-12,2,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,3,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-12,3,-25.893540061334022,101.7561407400694,1,0,0,0.0,0
single005,w37-sep,2024-09-12,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-12,3,-1.0028985889923092,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-12,3,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,4,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-12,4,6.995426264671352,101.7561407400694,0,0,0,0.0,0
single005,w37-sep,2024-09-12,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-12,4,-1.0021633867282276,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-12,4,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,5,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,6,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,7,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,8,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,9,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,10,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,11,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,12,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,13,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,14,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,15,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,16,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,17,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,18,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-12,19,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,0,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-13,0,0.2146618556856481,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-13,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-13,0,-0.4554434913281966,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-13,0,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,1,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-13,1,0.0931329242360448,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-13,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-13,1,-0.16989619396821354,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-13,1,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,2,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-13,2,0.18498557393127157,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-13,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-13,2,-0.4309458292738668,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-13,2,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,3,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-13,3,0.8452389632903134,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-13,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-13,3,-0.7909854661793361,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-13,3,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,4,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-13,4,0.8445577746028334,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-13,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-13,4,-0.7904231474091716,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-13,4,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,5,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,6,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,7,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,8,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,9,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,10,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,11,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,12,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,13,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,14,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,15,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,16,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,17,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,18,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-13,19,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,0,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-14,0,1.064314356940713,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-14,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-14,0,-1.0508998853794083,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-14,0,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,1,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-14,1,0.4512000989624312,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-14,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-14,1,-0.4889207437502421,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-14,1,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,2,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-14,2,1.0608822794345087,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-14,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-14,2,-1.0464120205570566,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-14,2,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,3,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-14,3,1.2061017825099043,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-14,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-14,3,-1.1570473457279604,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-14,3,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,4,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-14,4,1.205579246839477,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-14,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-14,4,-1.1563077706388185,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-14,4,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,5,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,6,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,7,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,8,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,9,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,10,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,11,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,12,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,13,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,14,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,15,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,16,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,17,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,18,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-14,19,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,0,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-15,0,1.0037771296709934,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-15,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-15,0,-0.9165336785949307,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-15,0,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,1,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-15,1,0.3369787893390708,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-15,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-15,1,-0.39858639157984044,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-15,1,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,2,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-15,2,0.9705056860441914,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-15,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-15,2,-0.8844633680875518,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-15,2,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,3,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-15,3,1.1591574021849738,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-15,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-15,3,-1.0458942252291763,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-15,3,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,4,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-15,4,1.158394522731328,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-15,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-15,4,-1.0451588865035433,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-15,4,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,5,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,6,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,7,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,8,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,9,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,10,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,11,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,12,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,13,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,14,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,15,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,16,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,17,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,18,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-15,19,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-14,0,7.984389408182835,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-14,0,10.854485826717507,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-14,0,5.389978482145352,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-14,0,5.574432971712724,65.76907632230537,0,0,0,0.0,0
windowonly,w42-oct,2024-10-14,0,8.983892303691903,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-14,1,11.030779473349554,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-14,1,13.704135409992944,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-14,1,8.436368547312071,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-14,1,9.080831584789848,65.76907632230537,0,0,0,0.0,0
windowonly,w42-oct,2024-10-14,1,12.03028236885865,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-14,2,0.6349211590376171,88.90477662415813,1,0,0,0.0,1
single03,w42-oct,2024-10-14,2,-12.128698364548313,124.40032259873945,1,0,0,1.5211783746945429,0
single005,w42-oct,2024-10-14,2,-0.4169454288652332,52.368923560681274,1,0,0,0.0,1
ctxfree,w42-oct,2024-10-14,2,-1.356575610448317,65.76907632230537,1,0,0,0.0,1
windowonly,w42-oct,2024-10-14,2,-1.90487476954047,102.980299726666,1,1,0,0.0,1
nested,w42-oct,2024-10-14,3,10.421627387476178,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-14,3,13.847947847640626,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-14,3,7.827216461438695,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-14,3,7.860835601251495,65.76907632230537,0,0,0,0.0,0
windowonly,w42-oct,2024-10-14,3,11.421130282985246,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-14,4,0.8797254262935894,88.90477662415813,1,1,0,0.0,1
single03,w42-oct,2024-10-14,4,-6.782716913769491,124.40032259873945,1,0,0,1.481087826522156,0
single005,w42-oct,2024-10-14,4,1.7418986808503405,52.368923560681274,1,0,0,0.0,1
ctxfree,w42-oct,2024-10-14,4,-0.07275778781774989,65.76907632230537,1,1,0,0.0,1
windowonly,w42-oct,2024-10-14,4,-2.061696034906845,102.980299726666,1,1,0,0.0,1
nested,w42-oct,2024-10-14,5,15.192074602711727,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,6,10.270666453115041,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,7,8.624163802392331,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,8,11.051717046113538,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,9,8.801988731335086,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,10,8.06829228989568,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,11,9.869029643174201,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,12,12.578879459956283,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,13,7.332119946228431,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,14,2.87249835717364,88.90477662415813,1,0,0,0.0,1
nested,w42-oct,2024-10-14,15,12.828223538945053,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,16,5.179095979808267,88.90477662415813,1,0,0,0.0,1
nested,w42-oct,2024-10-14,17,15.29310840747985,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,18,7.119008617103987,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-14,19,8.903618666780972,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,0,4.258073439661246,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-15,0,6.093136540918749,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-15,0,2.5160439655946334,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-15,0,3.4042146940270186,73.31573397719295,0,0,0,0.0,0
windowonly,w42-oct,2024-10-15,0,4.929194381188779,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-15,1,6.557783309923423,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-15,1,8.384173378579248,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-15,1,4.815753835856867,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-15,1,5.732523083673698,73.31573397719295,0,0,0,0.0,0
windowonly,w42-oct,2024-10-15,1,7.228904251451013,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-15,2,8.183666962867733,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-15,2,10.01000724699503,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-15,2,6.441637488801177,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-15,2,7.356334146991458,73.31573397719295,0,0,0,0.0,0
windowonly,w42-oct,2024-10-15,2,8.854787904395323,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-15,3,6.232543143649309,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-15,3,8.25329592032449,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-15,3,4.490513669582754,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-15,3,5.168346193064167,73.31573397719295,0,0,0,0.0,0
windowonly,w42-oct,2024-10-15,3,6.903664085176899,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-15,4,8.379932104004297,88.90477662415813,0,0,0,0.0,0
single03,w42-oct,2024-10-15,4,10.400344119870624,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-15,4,6.637902629937685,52.368923560681274,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-15,4,7.302462337360282,73.31573397719295,0,0,0,0.0,0
windowonly,w42-oct,2024-10-15,4,9.05105304553183,102.980299726666,0,0,0,0.0,0
nested,w42-oct,2024-10-15,5,10.702310326185625,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,6,5.259029158218482,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,7,-5.8711053557231025,88.90477662415813,1,0,0,0.0,0
nested,w42-oct,2024-10-15,8,6.913655765994349,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,9,4.333486504871701,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,10,4.404399330433819,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,11,5.570646778620755,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,12,8.134876087073565,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,13,3.075806774787168,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,14,11.149522719865956,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,15,9.05137639921395,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,16,6.684291825261425,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-15,17,1.1294325672407126,88.90477662415813,1,1,0,0.0,1
nested,w42-oct,2024-10-15,18,-7.30908713274215,88.90477662415813,1,0,0,0.0,0
nested,w42-oct,2024-10-15,19,4.536956372467614,88.90477662415813,0,0,0,0.0,0
nested,w42-oct,2024-10-16,0,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-16,0,0.8598880045169608,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-16,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-16,0,-0.7750244453139317,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-16,0,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,1,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-16,1,0.3237671437872507,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-16,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-16,1,-0.2675312504035787,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-16,1,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,2,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-16,2,0.8302101143727327,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-16,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-16,2,-0.7497107379593331,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-16,2,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,3,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-16,3,1.0762563696196707,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-16,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-16,3,-0.9042626486279914,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-16,3,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,4,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-16,4,1.0755762995805753,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-16,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-16,4,-0.9036825840117331,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-16,4,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,5,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,6,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,7,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,8,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,9,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,10,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,11,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,12,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,13,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,14,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,15,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,16,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,17,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,18,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-16,19,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,0,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-17,0,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-17,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-17,0,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-17,0,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,1,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-17,1,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-17,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-17,1,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-17,1,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,2,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-17,2,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-17,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-17,2,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-17,2,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,3,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-17,3,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-17,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-17,3,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-17,3,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,4,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-17,4,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-17,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-17,4,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-17,4,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,5,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,6,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,7,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,8,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,9,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,10,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,11,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,12,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,13,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,14,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,15,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,16,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,17,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,18,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-17,19,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,0,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-18,0,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-18,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-18,0,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-18,0,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,1,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-18,1,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-18,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-18,1,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-18,1,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,2,0.0,0.0,0,0,0,0.0,0
